,Path,Relative_Path,Type,Sublabel,Label
3269,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Indications/Passage_Pour_Pietons/img_29.png,../Donnees/Indications/Passage_Pour_Pietons/img_29.png,Indications,Passage_Pour_Pietons,Indications-Passage_Pour_Pietons
2437,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Danger_Pouvant_Etre_Precise_Ou_Non_Par_Un_Panonceau/img_100.png,../Donnees/Dangers/Danger_Pouvant_Etre_Precise_Ou_Non_Par_Un_Panonceau/img_100.png,Dangers,Danger_Pouvant_Etre_Precise_Ou_Non_Par_Un_Panonceau,Dangers-Danger_Pouvant_Etre_Precise_Ou_Non_Par_Un_Panonceau
737,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/acces_interdit_cyclemoteurs/img_23.png,../Donnees/Interdictions/acces_interdit_cyclemoteurs/img_23.png,Interdictions,acces_interdit_cyclemoteurs,Interdictions-acces_interdit_cyclemoteurs
1443,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/multi_panneaux/img_22.png,../Donnees/Obligations/multi_panneaux/img_22.png,Obligations,multi_panneaux,Obligations-multi_panneaux
1215,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/stationnement_interdit/img_26.png,../Donnees/Interdictions/stationnement_interdit/img_26.png,Interdictions,stationnement_interdit,Interdictions-stationnement_interdit
913,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/acces_interdit_motos/img_33.png,../Donnees/Interdictions/acces_interdit_motos/img_33.png,Interdictions,acces_interdit_motos,Interdictions-acces_interdit_motos
3359,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Indications/Voie_De_Detresse/img_17.png,../Donnees/Indications/Voie_De_Detresse/img_17.png,Indications,Voie_De_Detresse,Indications-Voie_De_Detresse
1314,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/limitation_vitesse/img_117.png,../Donnees/Interdictions/limitation_vitesse/img_117.png,Interdictions,limitation_vitesse,Interdictions-limitation_vitesse
561,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/acces_interdit_vehicules_marchandise/img_40.png,../Donnees/Interdictions/acces_interdit_vehicules_marchandise/img_40.png,Interdictions,acces_interdit_vehicules_marchandise,Interdictions-acces_interdit_vehicules_marchandise
479,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/interdiction_depasser_deux_roues/img_47.png,../Donnees/Interdictions/interdiction_depasser_deux_roues/img_47.png,Interdictions,interdiction_depasser_deux_roues,Interdictions-interdiction_depasser_deux_roues
2094,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/tourner_a_gauche/img_87.png,../Donnees/Obligations/tourner_a_gauche/img_87.png,Obligations,tourner_a_gauche,Obligations-tourner_a_gauche
2041,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/tourner_a_gauche/img_39.png,../Donnees/Obligations/tourner_a_gauche/img_39.png,Obligations,tourner_a_gauche,Obligations-tourner_a_gauche
3416,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Indications/Entree_Aire_Pietonne/img_5.png,../Donnees/Indications/Entree_Aire_Pietonne/img_5.png,Indications,Entree_Aire_Pietonne,Indications-Entree_Aire_Pietonne
159,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Fin_Interdictions/Fin_Interdiction_De_Depasser/img_63.png,../Donnees/Fin_Interdictions/Fin_Interdiction_De_Depasser/img_63.png,Fin_Interdictions,Fin_Interdiction_De_Depasser,Fin_Interdictions-Fin_Interdiction_De_Depasser
340,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/circulation_interdite_deux_sens/img_7.png,../Donnees/Interdictions/circulation_interdite_deux_sens/img_7.png,Interdictions,circulation_interdite_deux_sens,Interdictions-circulation_interdite_deux_sens
3458,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Indications/Sortie_Aire_Pietonne/img_16.png,../Donnees/Indications/Sortie_Aire_Pietonne/img_16.png,Indications,Sortie_Aire_Pietonne,Indications-Sortie_Aire_Pietonne
1146,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/cedez_passage_sens_inverse/img_19.png,../Donnees/Interdictions/cedez_passage_sens_inverse/img_19.png,Interdictions,cedez_passage_sens_inverse,Interdictions-cedez_passage_sens_inverse
3133,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Indications/Priorite_Par_Rapport_A_La_Circulation_Venant_En_Sens_Inverse/img_2.png,../Donnees/Indications/Priorite_Par_Rapport_A_La_Circulation_Venant_En_Sens_Inverse/img_2.png,Indications,Priorite_Par_Rapport_A_La_Circulation_Venant_En_Sens_Inverse,Indications-Priorite_Par_Rapport_A_La_Circulation_Venant_En_Sens_Inverse
2458,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Danger_Pouvant_Etre_Precise_Ou_Non_Par_Un_Panonceau/img_27.png,../Donnees/Dangers/Danger_Pouvant_Etre_Precise_Ou_Non_Par_Un_Panonceau/img_27.png,Dangers,Danger_Pouvant_Etre_Precise_Ou_Non_Par_Un_Panonceau,Dangers-Danger_Pouvant_Etre_Precise_Ou_Non_Par_Un_Panonceau
2615,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Carrefour_Sens_Giratoire/img_8.png,../Donnees/Dangers/Carrefour_Sens_Giratoire/img_8.png,Dangers,Carrefour_Sens_Giratoire,Dangers-Carrefour_Sens_Giratoire
2869,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Succesion_De_Virage_Droite/img_54.png,../Donnees/Dangers/Succesion_De_Virage_Droite/img_54.png,Dangers,Succesion_De_Virage_Droite,Dangers-Succesion_De_Virage_Droite
1311,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/limitation_vitesse/img_114.png,../Donnees/Interdictions/limitation_vitesse/img_114.png,Interdictions,limitation_vitesse,Interdictions-limitation_vitesse
1259,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/stationnement_interdit/img_66.png,../Donnees/Interdictions/stationnement_interdit/img_66.png,Interdictions,stationnement_interdit,Interdictions-stationnement_interdit
2039,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/tourner_a_gauche/img_37.png,../Donnees/Obligations/tourner_a_gauche/img_37.png,Obligations,tourner_a_gauche,Obligations-tourner_a_gauche
2761,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Pont_Mobile/img_16.png,../Donnees/Dangers/Pont_Mobile/img_16.png,Dangers,Pont_Mobile,Dangers-Pont_Mobile
1981,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/vitesse_minimale_obligatoire/img_30.png,../Donnees/Obligations/vitesse_minimale_obligatoire/img_30.png,Obligations,vitesse_minimale_obligatoire,Obligations-vitesse_minimale_obligatoire
1679,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/tout_droit_ou_a_droite/img_61.png,../Donnees/Obligations/tout_droit_ou_a_droite/img_61.png,Obligations,tout_droit_ou_a_droite,Obligations-tout_droit_ou_a_droite
2179,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Chaussee_Retrecie/img_83.png,../Donnees/Dangers/Chaussee_Retrecie/img_83.png,Dangers,Chaussee_Retrecie,Dangers-Chaussee_Retrecie
2540,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Carrefour_Sens_Giratoire/img_11.png,../Donnees/Dangers/Carrefour_Sens_Giratoire/img_11.png,Dangers,Carrefour_Sens_Giratoire,Dangers-Carrefour_Sens_Giratoire
1904,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/chaines_a_neige_obligatoires/img_50.png,../Donnees/Obligations/chaines_a_neige_obligatoires/img_50.png,Obligations,chaines_a_neige_obligatoires,Obligations-chaines_a_neige_obligatoires
2906,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Circulation_Dans_Les_Deux_Sens/img_2.png,../Donnees/Dangers/Circulation_Dans_Les_Deux_Sens/img_2.png,Dangers,Circulation_Dans_Les_Deux_Sens,Dangers-Circulation_Dans_Les_Deux_Sens
522,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/acces_interdit_vehicules_dangereuses/img_5.png,../Donnees/Interdictions/acces_interdit_vehicules_dangereuses/img_5.png,Interdictions,acces_interdit_vehicules_dangereuses,Interdictions-acces_interdit_vehicules_dangereuses
2363,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Ralentisseur/img_49.png,../Donnees/Dangers/Ralentisseur/img_49.png,Dangers,Ralentisseur,Dangers-Ralentisseur
1816,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/a_droite_ou_gauche/img_59.png,../Donnees/Obligations/a_droite_ou_gauche/img_59.png,Obligations,a_droite_ou_gauche,Obligations-a_droite_ou_gauche
1095,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/acces_interdit_vehicules_largeur_depasse/img_15.png,../Donnees/Interdictions/acces_interdit_vehicules_largeur_depasse/img_15.png,Interdictions,acces_interdit_vehicules_largeur_depasse,Interdictions-acces_interdit_vehicules_largeur_depasse
1977,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/vitesse_minimale_obligatoire/img_27.png,../Donnees/Obligations/vitesse_minimale_obligatoire/img_27.png,Obligations,vitesse_minimale_obligatoire,Obligations-vitesse_minimale_obligatoire
2050,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/tourner_a_gauche/img_47.png,../Donnees/Obligations/tourner_a_gauche/img_47.png,Obligations,tourner_a_gauche,Obligations-tourner_a_gauche
1455,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/multi_panneaux/img_33.png,../Donnees/Obligations/multi_panneaux/img_33.png,Obligations,multi_panneaux,Obligations-multi_panneaux
3245,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Indications/Entree_Dun_Tunnel/img_7.png,../Donnees/Indications/Entree_Dun_Tunnel/img_7.png,Indications,Entree_Dun_Tunnel,Indications-Entree_Dun_Tunnel
1986,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/vitesse_minimale_obligatoire/img_35.png,../Donnees/Obligations/vitesse_minimale_obligatoire/img_35.png,Obligations,vitesse_minimale_obligatoire,Obligations-vitesse_minimale_obligatoire
719,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/arret_stationnement_interdit/img_7.png,../Donnees/Interdictions/arret_stationnement_interdit/img_7.png,Interdictions,arret_stationnement_interdit,Interdictions-arret_stationnement_interdit
2348,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Ralentisseur/img_35.png,../Donnees/Dangers/Ralentisseur/img_35.png,Dangers,Ralentisseur,Dangers-Ralentisseur
1035,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/sens_interdit/img_39.png,../Donnees/Interdictions/sens_interdit/img_39.png,Interdictions,sens_interdit,Interdictions-sens_interdit
3333,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Indications/Piste_Cyclabe/img_14.png,../Donnees/Indications/Piste_Cyclabe/img_14.png,Indications,Piste_Cyclabe,Indications-Piste_Cyclabe
3088,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Indications/Ralentisseur/img_6.png,../Donnees/Indications/Ralentisseur/img_6.png,Indications,Ralentisseur,Indications-Ralentisseur
2953,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Circulation_Dans_Les_Deux_Sens/img_62.png,../Donnees/Dangers/Circulation_Dans_Les_Deux_Sens/img_62.png,Dangers,Circulation_Dans_Les_Deux_Sens,Dangers-Circulation_Dans_Les_Deux_Sens
2466,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Danger_Pouvant_Etre_Precise_Ou_Non_Par_Un_Panonceau/img_34.png,../Donnees/Dangers/Danger_Pouvant_Etre_Precise_Ou_Non_Par_Un_Panonceau/img_34.png,Dangers,Danger_Pouvant_Etre_Precise_Ou_Non_Par_Un_Panonceau,Dangers-Danger_Pouvant_Etre_Precise_Ou_Non_Par_Un_Panonceau
3000,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Chaussee_retrecie_par_la_gauche/img_16.png,../Donnees/Dangers/Chaussee_retrecie_par_la_gauche/img_16.png,Dangers,Chaussee_retrecie_par_la_gauche,Dangers-Chaussee_retrecie_par_la_gauche
1711,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/tout_droit_ou_a_gauche/img_22.png,../Donnees/Obligations/tout_droit_ou_a_gauche/img_22.png,Obligations,tout_droit_ou_a_gauche,Obligations-tout_droit_ou_a_gauche
1393,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/limitation_vitesse/img_67.png,../Donnees/Interdictions/limitation_vitesse/img_67.png,Interdictions,limitation_vitesse,Interdictions-limitation_vitesse
1469,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/multi_panneaux/img_46.png,../Donnees/Obligations/multi_panneaux/img_46.png,Obligations,multi_panneaux,Obligations-multi_panneaux
3201,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Indications/Route_Acces_Reglementee/img_46.png,../Donnees/Indications/Route_Acces_Reglementee/img_46.png,Indications,Route_Acces_Reglementee,Indications-Route_Acces_Reglementee
852,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/acces_interdit_vehicules_moteurs_sauf_velo/img_23.png,../Donnees/Interdictions/acces_interdit_vehicules_moteurs_sauf_velo/img_23.png,Interdictions,acces_interdit_vehicules_moteurs_sauf_velo,Interdictions-acces_interdit_vehicules_moteurs_sauf_velo
1011,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/sens_interdit/img_17.png,../Donnees/Interdictions/sens_interdit/img_17.png,Interdictions,sens_interdit,Interdictions-sens_interdit
679,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/arret_stationnement_interdit/img_26.png,../Donnees/Interdictions/arret_stationnement_interdit/img_26.png,Interdictions,arret_stationnement_interdit,Interdictions-arret_stationnement_interdit
1071,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/sens_interdit/img_71.png,../Donnees/Interdictions/sens_interdit/img_71.png,Interdictions,sens_interdit,Interdictions-sens_interdit
686,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/arret_stationnement_interdit/img_32.png,../Donnees/Interdictions/arret_stationnement_interdit/img_32.png,Interdictions,arret_stationnement_interdit,Interdictions-arret_stationnement_interdit
195,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Fin_Interdictions/Fin_Interdiction_De_Depasser_Vehicules_Lourds/img_30.png,../Donnees/Fin_Interdictions/Fin_Interdiction_De_Depasser_Vehicules_Lourds/img_30.png,Fin_Interdictions,Fin_Interdiction_De_Depasser_Vehicules_Lourds,Fin_Interdictions-Fin_Interdiction_De_Depasser_Vehicules_Lourds
946,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/interdiction_tourner_droite/img_27.png,../Donnees/Interdictions/interdiction_tourner_droite/img_27.png,Interdictions,interdiction_tourner_droite,Interdictions-interdiction_tourner_droite
3085,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Indications/Ralentisseur/img_3.png,../Donnees/Indications/Ralentisseur/img_3.png,Indications,Ralentisseur,Indications-Ralentisseur
1493,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/tourner_a_droite/img_115.png,../Donnees/Obligations/tourner_a_droite/img_115.png,Obligations,tourner_a_droite,Obligations-tourner_a_droite
533,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/acces_interdit_vehicules_marchandise/img_15.png,../Donnees/Interdictions/acces_interdit_vehicules_marchandise/img_15.png,Interdictions,acces_interdit_vehicules_marchandise,Interdictions-acces_interdit_vehicules_marchandise
1471,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/multi_panneaux/img_6.png,../Donnees/Obligations/multi_panneaux/img_6.png,Obligations,multi_panneaux,Obligations-multi_panneaux
193,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Fin_Interdictions/Fin_Interdiction_De_Depasser_Vehicules_Lourds/img_29.png,../Donnees/Fin_Interdictions/Fin_Interdiction_De_Depasser_Vehicules_Lourds/img_29.png,Fin_Interdictions,Fin_Interdiction_De_Depasser_Vehicules_Lourds,Fin_Interdictions-Fin_Interdiction_De_Depasser_Vehicules_Lourds
2479,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Danger_Pouvant_Etre_Precise_Ou_Non_Par_Un_Panonceau/img_46.png,../Donnees/Dangers/Danger_Pouvant_Etre_Precise_Ou_Non_Par_Un_Panonceau/img_46.png,Dangers,Danger_Pouvant_Etre_Precise_Ou_Non_Par_Un_Panonceau,Dangers-Danger_Pouvant_Etre_Precise_Ou_Non_Par_Un_Panonceau
1798,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/a_droite_ou_gauche/img_42.png,../Donnees/Obligations/a_droite_ou_gauche/img_42.png,Obligations,a_droite_ou_gauche,Obligations-a_droite_ou_gauche
3029,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Virage_A_Droite/img_12.png,../Donnees/Dangers/Virage_A_Droite/img_12.png,Dangers,Virage_A_Droite,Dangers-Virage_A_Droite
1220,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/stationnement_interdit/img_30.png,../Donnees/Interdictions/stationnement_interdit/img_30.png,Interdictions,stationnement_interdit,Interdictions-stationnement_interdit
40,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Fin_Interdictions/Fin_Toutes_Interdiction/img_46.png,../Donnees/Fin_Interdictions/Fin_Toutes_Interdiction/img_46.png,Fin_Interdictions,Fin_Toutes_Interdiction,Fin_Interdictions-Fin_Toutes_Interdiction
428,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/signaux_sonores_interdits/img_39.png,../Donnees/Interdictions/signaux_sonores_interdits/img_39.png,Interdictions,signaux_sonores_interdits,Interdictions-signaux_sonores_interdits
923,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/acces_interdit_motos/img_6.png,../Donnees/Interdictions/acces_interdit_motos/img_6.png,Interdictions,acces_interdit_motos,Interdictions-acces_interdit_motos
66,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Fin_Interdictions/Fin_Toutes_Interdiction/img_7.png,../Donnees/Fin_Interdictions/Fin_Toutes_Interdiction/img_7.png,Fin_Interdictions,Fin_Toutes_Interdiction,Fin_Interdictions-Fin_Toutes_Interdiction
3019,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Chaussee_retrecie_par_la_gauche/img_33.png,../Donnees/Dangers/Chaussee_retrecie_par_la_gauche/img_33.png,Dangers,Chaussee_retrecie_par_la_gauche,Dangers-Chaussee_retrecie_par_la_gauche
3471,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Indications/Sortie_Aire_Pietonne/img_28.png,../Donnees/Indications/Sortie_Aire_Pietonne/img_28.png,Indications,Sortie_Aire_Pietonne,Indications-Sortie_Aire_Pietonne
37,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Fin_Interdictions/Fin_Toutes_Interdiction/img_43.png,../Donnees/Fin_Interdictions/Fin_Toutes_Interdiction/img_43.png,Fin_Interdictions,Fin_Toutes_Interdiction,Fin_Interdictions-Fin_Toutes_Interdiction
3419,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Indications/Entree_Aire_Pietonne/img_8.png,../Donnees/Indications/Entree_Aire_Pietonne/img_8.png,Indications,Entree_Aire_Pietonne,Indications-Entree_Aire_Pietonne
81,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Fin_Interdictions/Fin_Interdiction_Utiliser_Avertisseur_Sonore/img_15.png,../Donnees/Fin_Interdictions/Fin_Interdiction_Utiliser_Avertisseur_Sonore/img_15.png,Fin_Interdictions,Fin_Interdiction_Utiliser_Avertisseur_Sonore,Fin_Interdictions-Fin_Interdiction_Utiliser_Avertisseur_Sonore
630,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/acces_interdit_transports_commun/img_9.png,../Donnees/Interdictions/acces_interdit_transports_commun/img_9.png,Interdictions,acces_interdit_transports_commun,Interdictions-acces_interdit_transports_commun
524,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/acces_interdit_vehicules_dangereuses/img_7.png,../Donnees/Interdictions/acces_interdit_vehicules_dangereuses/img_7.png,Interdictions,acces_interdit_vehicules_dangereuses,Interdictions-acces_interdit_vehicules_dangereuses
3011,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Chaussee_retrecie_par_la_gauche/img_26.png,../Donnees/Dangers/Chaussee_retrecie_par_la_gauche/img_26.png,Dangers,Chaussee_retrecie_par_la_gauche,Dangers-Chaussee_retrecie_par_la_gauche
3058,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Virage_A_Droite/img_5.png,../Donnees/Dangers/Virage_A_Droite/img_5.png,Dangers,Virage_A_Droite,Dangers-Virage_A_Droite
1168,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/cedez_passage_sens_inverse/img_39.png,../Donnees/Interdictions/cedez_passage_sens_inverse/img_39.png,Interdictions,cedez_passage_sens_inverse,Interdictions-cedez_passage_sens_inverse
3413,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Indications/Entree_Aire_Pietonne/img_3.png,../Donnees/Indications/Entree_Aire_Pietonne/img_3.png,Indications,Entree_Aire_Pietonne,Indications-Entree_Aire_Pietonne
1820,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/a_droite_ou_gauche/img_62.png,../Donnees/Obligations/a_droite_ou_gauche/img_62.png,Obligations,a_droite_ou_gauche,Obligations-a_droite_ou_gauche
92,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Fin_Interdictions/Fin_Interdiction_Utiliser_Avertisseur_Sonore/img_25.png,../Donnees/Fin_Interdictions/Fin_Interdiction_Utiliser_Avertisseur_Sonore/img_25.png,Fin_Interdictions,Fin_Interdiction_Utiliser_Avertisseur_Sonore,Fin_Interdictions-Fin_Interdiction_Utiliser_Avertisseur_Sonore
